"TimeCreated","Component","ErrorType","ProcessorApicId","Message"
"2025-12-30 05:26:33","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2025-12-30 05:48:45","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2025-12-30 05:54:39","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2025-12-30 06:02:32","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2025-12-30 06:02:32","Processor Core","Internal parity error","0","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 0  The details view of this entry contains further information."
"2025-12-30 06:02:37","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2025-12-30 06:02:37","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2025-12-30 06:02:37","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2025-12-30 08:18:02","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2025-12-30 08:26:15","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2025-12-30 08:26:27","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2025-12-30 08:30:30","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2025-12-30 08:30:30","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
"2025-12-30 08:30:30","Processor Core","Internal parity error","1","A corrected hardware error has occurred.  Reported by component: Processor Core Error Source: Corrected Machine Check Error Type: Internal parity error Processor APIC ID: 1  The details view of this entry contains further information."
